,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
4,0.0008246421813964844,1.1686304994232474e-05,0.004662322998046875,0.0005936140285951796,10,uniform,"{'n_neighbors': 10, 'weights': 'uniform'}",0.6825396825396826,0.6412213740458015,0.6504065040650406,0.706896551724138,0.6608695652173914,0.6683867355184108,0.023668820376075494,1
5,0.0010515213012695312,0.00022413794404113475,0.004085636138916016,0.0004360731889959609,10,distance,"{'n_neighbors': 10, 'weights': 'distance'}",0.6666666666666666,0.6099290780141844,0.65625,0.6991869918699187,0.6890756302521008,0.6642216733605741,0.031168908063989437,2
6,0.0009345054626464844,0.00014906074476849507,0.005391263961791992,0.0007367559778698703,15,uniform,"{'n_neighbors': 15, 'weights': 'uniform'}",0.6338028169014084,0.6382978723404256,0.6567164179104479,0.71875,0.6720000000000002,0.6639134214304564,0.03061713514400279,3
7,0.0012166500091552734,0.0004190559053582047,0.004048442840576172,0.0002997760192560074,15,distance,"{'n_neighbors': 15, 'weights': 'distance'}",0.6338028169014084,0.6382978723404256,0.6567164179104479,0.71875,0.6720000000000002,0.6639134214304564,0.03061713514400279,3
2,0.0008055686950683594,7.393442788226442e-05,0.00474090576171875,0.0007543090517311043,5,uniform,"{'n_neighbors': 5, 'weights': 'uniform'}",0.6466165413533834,0.5909090909090909,0.6065573770491803,0.7107438016528925,0.6837606837606838,0.6477174989450463,0.04515304855789041,5
3,0.001003265380859375,0.0003111246077600817,0.0039879798889160155,0.00048824796339659327,5,distance,"{'n_neighbors': 5, 'weights': 'distance'}",0.6466165413533834,0.5909090909090909,0.6065573770491803,0.7107438016528925,0.6837606837606838,0.6477174989450463,0.04515304855789041,5
0,0.0009508609771728515,0.00022552766398183067,0.004377985000610351,0.00020425082420528804,3,uniform,"{'n_neighbors': 3, 'weights': 'uniform'}",0.6720000000000002,0.592,0.6153846153846153,0.6666666666666666,0.6666666666666667,0.6425435897435898,0.03263063020558163,7
1,0.0011632442474365234,0.00043622659784113625,0.004148435592651367,0.000704493947880168,3,distance,"{'n_neighbors': 3, 'weights': 'distance'}",0.6720000000000002,0.592,0.6153846153846153,0.6666666666666666,0.6666666666666667,0.6425435897435898,0.03263063020558163,7
