,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_knn__n_neighbors,param_knn__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
5,0.007194614410400391,0.0007207524266575205,0.006337165832519531,0.00014755086173033662,10,distance,"{'knn__n_neighbors': 10, 'knn__weights': 'distance'}",0.6301369863013699,0.6394557823129251,0.6619718309859155,0.6814814814814815,0.7360000000000001,0.6698092162163385,0.03761410112636049,1
4,0.00684061050415039,0.0007246447494179002,0.006945610046386719,0.0003220654323227954,10,uniform,"{'knn__n_neighbors': 10, 'knn__weights': 'uniform'}",0.6474820143884892,0.6764705882352942,0.6323529411764706,0.6875,0.6782608695652174,0.6644132826730943,0.020902938260890555,2
0,0.007174205780029297,0.0007929461065272913,0.007401227951049805,0.0007564743868243907,3,uniform,"{'knn__n_neighbors': 3, 'knn__weights': 'uniform'}",0.6277372262773723,0.6521739130434783,0.6515151515151516,0.6764705882352942,0.6885245901639344,0.6592842938470461,0.021243814174905156,3
1,0.00738682746887207,0.0004942574500832884,0.006136608123779297,0.0003210922216452595,3,distance,"{'knn__n_neighbors': 3, 'knn__weights': 'distance'}",0.6277372262773723,0.6521739130434783,0.6515151515151516,0.6764705882352942,0.6885245901639344,0.6592842938470461,0.021243814174905156,3
6,0.00752873420715332,0.0003739261224654207,0.007847309112548828,0.00032622384750376817,15,uniform,"{'knn__n_neighbors': 15, 'knn__weights': 'uniform'}",0.6068965517241379,0.6388888888888888,0.6338028169014085,0.7,0.7022900763358778,0.6563756667700625,0.03814372617645055,5
7,0.009105491638183593,0.001405866679866126,0.00692601203918457,0.00025919086298229534,15,distance,"{'knn__n_neighbors': 15, 'knn__weights': 'distance'}",0.6068965517241379,0.6388888888888888,0.6338028169014085,0.7,0.7022900763358778,0.6563756667700625,0.03814372617645055,5
2,0.006773185729980469,0.000513309528781934,0.007257604598999023,0.000444497475818795,5,uniform,"{'knn__n_neighbors': 5, 'knn__weights': 'uniform'}",0.6330935251798561,0.6376811594202899,0.656934306569343,0.676923076923077,0.6720000000000002,0.6553264136185132,0.01762195217618421,7
3,0.0070895195007324215,0.0001913195588853714,0.0059185028076171875,7.315170018156676e-05,5,distance,"{'knn__n_neighbors': 5, 'knn__weights': 'distance'}",0.6330935251798561,0.6376811594202899,0.656934306569343,0.676923076923077,0.6720000000000002,0.6553264136185132,0.01762195217618421,7
