,fit_time,score_time,test_accuracy,test_f1
0,1.0302979946136475,0.005240201950073242,0.5641025641025641,0.41379310344827586
1,1.0405089855194092,0.005232810974121094,0.6153846153846154,0.4444444444444444
2,1.0324068069458008,0.004980325698852539,0.8205128205128205,0.8108108108108109
3,1.0078978538513184,0.004959821701049805,0.6666666666666666,0.43478260869565216
4,0.9955952167510986,0.004930019378662109,0.6923076923076923,0.45454545454545453
5,1.0416109561920166,0.0053021907806396484,0.7435897435897436,0.6153846153846154
6,1.0334620475769043,0.005460023880004883,0.8461538461538461,0.7857142857142857
7,1.0197601318359375,0.005585908889770508,0.6410256410256411,0.5625
8,1.062802791595459,0.005538225173950195,0.6153846153846154,0.34782608695652173
9,1.019718885421753,0.005536079406738281,0.7692307692307693,0.64
10,0.9880130290985107,0.0051288604736328125,0.6923076923076923,0.5714285714285715
11,1.0289640426635742,0.005242109298706055,0.6923076923076923,0.5384615384615384
12,0.9719657897949219,0.005032062530517578,0.7692307692307693,0.6896551724137931
13,1.0101828575134277,0.005057096481323242,0.6052631578947368,0.39999999999999997
14,1.0141098499298096,0.004950046539306641,0.6578947368421053,0.4800000000000001
15,0.9918539524078369,0.004937887191772461,0.8157894736842105,0.7586206896551724
16,1.0291831493377686,0.00492095947265625,0.6842105263157895,0.6000000000000001
17,1.0574581623077393,0.005012989044189453,0.7631578947368421,0.6086956521739131
18,1.0231578350067139,0.004930257797241211,0.5789473684210527,0.38461538461538464
19,0.980842113494873,0.005341053009033203,0.8157894736842105,0.7407407407407406
