,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__decision_function_shape,param_svc__degree,param_svc__gamma,param_svc__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
250,0.2236633777618408,0.0006311043712162383,0.06983132362365722,0.0008833114384896049,10,ovr,20,auto,rbf,"{'svc__C': 10, 'svc__decision_function_shape': 'ovr', 'svc__degree': 20, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.7058823529411765,0.574468085106383,0.6236559139784946,0.6904761904761905,0.7865168539325842,0.6761998792869657,0.07261531992066796,5
246,0.22411651611328126,0.0006714041833610935,0.0695641040802002,0.0007871175538785763,10,ovr,10,scale,rbf,"{'svc__C': 10, 'svc__decision_function_shape': 'ovr', 'svc__degree': 10, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.7058823529411765,0.574468085106383,0.6236559139784946,0.6904761904761905,0.7865168539325842,0.6761998792869657,0.07261531992066796,5
242,0.2225245475769043,0.0011586198316930556,0.06934165954589844,0.0009756972323212153,10,ovr,10,auto,rbf,"{'svc__C': 10, 'svc__decision_function_shape': 'ovr', 'svc__degree': 10, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.7058823529411765,0.574468085106383,0.6236559139784946,0.6904761904761905,0.7865168539325842,0.6761998792869657,0.07261531992066796,5
270,0.22545175552368163,0.002517465799973144,0.06962676048278808,0.0009580023237873728,50,ovo,5,scale,rbf,"{'svc__C': 50, 'svc__decision_function_shape': 'ovo', 'svc__degree': 5, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.7058823529411765,0.574468085106383,0.6236559139784946,0.6904761904761905,0.7865168539325842,0.6761998792869657,0.07261531992066796,5
202,0.22832002639770507,0.0025995338222747594,0.07051119804382325,0.001340402691630236,10,ovo,5,auto,rbf,"{'svc__C': 10, 'svc__decision_function_shape': 'ovo', 'svc__degree': 5, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.7058823529411765,0.574468085106383,0.6236559139784946,0.6904761904761905,0.7865168539325842,0.6761998792869657,0.07261531992066796,5
238,0.22733478546142577,0.0029751811917230206,0.07034811973571778,0.0013635739093833747,10,ovr,5,scale,rbf,"{'svc__C': 10, 'svc__decision_function_shape': 'ovr', 'svc__degree': 5, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.7058823529411765,0.574468085106383,0.6236559139784946,0.6904761904761905,0.7865168539325842,0.6761998792869657,0.07261531992066796,5
206,0.22637271881103516,0.0011148324574923854,0.0702901840209961,0.0010506865503177938,10,ovo,5,scale,rbf,"{'svc__C': 10, 'svc__decision_function_shape': 'ovo', 'svc__degree': 5, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.7058823529411765,0.574468085106383,0.6236559139784946,0.6904761904761905,0.7865168539325842,0.6761998792869657,0.07261531992066796,5
234,0.22413887977600097,0.0029169190298468086,0.06984009742736816,0.0013292398150055698,10,ovr,5,auto,rbf,"{'svc__C': 10, 'svc__decision_function_shape': 'ovr', 'svc__degree': 5, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.7058823529411765,0.574468085106383,0.6236559139784946,0.6904761904761905,0.7865168539325842,0.6761998792869657,0.07261531992066796,5
210,0.22562904357910157,0.0008937103872015434,0.07041082382202149,0.0011682803636879429,10,ovo,10,auto,rbf,"{'svc__C': 10, 'svc__decision_function_shape': 'ovo', 'svc__degree': 10, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.7058823529411765,0.574468085106383,0.6236559139784946,0.6904761904761905,0.7865168539325842,0.6761998792869657,0.07261531992066796,5
230,0.2256598949432373,0.002847269028826836,0.07010760307312011,0.0014331876803121881,10,ovr,3,scale,rbf,"{'svc__C': 10, 'svc__decision_function_shape': 'ovr', 'svc__degree': 3, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.7058823529411765,0.574468085106383,0.6236559139784946,0.6904761904761905,0.7865168539325842,0.6761998792869657,0.07261531992066796,5
