,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_decision_function_shape,param_degree,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3,0.1820981979370117,0.0020728761267008416,0.04550647735595703,0.000388904685404607,0.1,ovo,3,auto,sigmoid,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 3, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
146,0.22280378341674806,0.0011471196045654845,0.07662482261657715,0.0005763379338247768,1,ovo,10,auto,rbf,"{'C': 1, 'decision_function_shape': 'ovo', 'degree': 10, 'gamma': 'auto', 'kernel': 'rbf'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
147,0.18120532035827636,0.0019392432894168104,0.04535408020019531,0.0008498152368989223,1,ovo,10,auto,sigmoid,"{'C': 1, 'decision_function_shape': 'ovo', 'degree': 10, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
307,0.17924098968505858,0.0007889801770115159,0.04474296569824219,0.0003795580228718634,50,ovr,10,auto,sigmoid,"{'C': 50, 'decision_function_shape': 'ovr', 'degree': 10, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
306,0.2218986988067627,0.0008791106541233627,0.07637481689453125,0.00016834603340038927,50,ovr,10,auto,rbf,"{'C': 50, 'decision_function_shape': 'ovr', 'degree': 10, 'gamma': 'auto', 'kernel': 'rbf'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
19,0.17941884994506835,0.0007772235545728842,0.044854164123535156,0.0006448035474667025,0.1,ovo,10,auto,sigmoid,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 10, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
131,0.17991375923156738,0.0006808648231111783,0.04495053291320801,0.0005100054931538706,1,ovo,3,auto,sigmoid,"{'C': 1, 'decision_function_shape': 'ovo', 'degree': 3, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
10,0.2214963436126709,0.001521980812481747,0.07625465393066407,0.0005052078417179909,0.1,ovo,5,auto,rbf,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
11,0.17996625900268554,0.002164289221492478,0.04464101791381836,0.00027260638959436984,0.1,ovo,5,auto,sigmoid,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 5, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
299,0.18264322280883788,0.0028563378732664414,0.04561142921447754,0.0005921165881086786,50,ovr,5,auto,sigmoid,"{'C': 50, 'decision_function_shape': 'ovr', 'degree': 5, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
298,0.22518081665039064,0.002288363473114847,0.0775369644165039,0.0007498425192388232,50,ovr,5,auto,rbf,"{'C': 50, 'decision_function_shape': 'ovr', 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
154,0.22265758514404296,0.0014648534093354556,0.0765528678894043,0.00032360925340665437,1,ovo,20,auto,rbf,"{'C': 1, 'decision_function_shape': 'ovo', 'degree': 20, 'gamma': 'auto', 'kernel': 'rbf'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
155,0.1791006088256836,0.0005878392633300258,0.04471426010131836,0.00044513450815214154,1,ovo,20,auto,sigmoid,"{'C': 1, 'decision_function_shape': 'ovo', 'degree': 20, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
123,0.1788496971130371,0.0005138480051982953,0.04464397430419922,0.00040457840409414855,0.5,ovr,20,auto,sigmoid,"{'C': 0.5, 'decision_function_shape': 'ovr', 'degree': 20, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
291,0.182769775390625,0.0016945036036079457,0.04614500999450684,0.0005554668544561505,50,ovr,3,auto,sigmoid,"{'C': 50, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
99,0.18332033157348632,0.00106959480389125,0.04612874984741211,0.0005963350360329887,0.5,ovr,3,auto,sigmoid,"{'C': 0.5, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
130,0.2223822593688965,0.0008542707621475625,0.07661857604980468,0.0004317496658725349,1,ovo,3,auto,rbf,"{'C': 1, 'decision_function_shape': 'ovo', 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
34,0.22033348083496093,0.0003719383508343865,0.07625446319580079,0.00023227171148882617,0.1,ovr,3,auto,rbf,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
106,0.22337474822998046,0.0013483640483298233,0.07750244140625,0.0010572910362601157,0.5,ovr,5,auto,rbf,"{'C': 0.5, 'decision_function_shape': 'ovr', 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
98,0.22293267250061036,0.002114317879457801,0.07690510749816895,0.0007352359950967392,0.5,ovr,3,auto,rbf,"{'C': 0.5, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
35,0.17844533920288086,0.0004756724677163657,0.044419050216674805,0.00015784908916693433,0.1,ovr,3,auto,sigmoid,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
234,0.22791976928710939,0.004262330766524219,0.07844600677490235,0.001721029606116889,10,ovr,5,auto,rbf,"{'C': 10, 'decision_function_shape': 'ovr', 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
51,0.17830400466918944,0.0005168679318219786,0.0445134162902832,0.00012221285201853785,0.1,ovr,10,auto,sigmoid,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 10, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
83,0.18068890571594237,0.001701139123121431,0.04511699676513672,0.0011399692157984369,0.5,ovo,10,auto,sigmoid,"{'C': 0.5, 'decision_function_shape': 'ovo', 'degree': 10, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
82,0.22461042404174805,0.000715698273768913,0.07724337577819824,0.0007282368076881337,0.5,ovo,10,auto,rbf,"{'C': 0.5, 'decision_function_shape': 'ovo', 'degree': 10, 'gamma': 'auto', 'kernel': 'rbf'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
194,0.2254398822784424,0.0008648081054602227,0.07728867530822754,0.0005429266166251197,10,ovo,3,auto,rbf,"{'C': 10, 'decision_function_shape': 'ovo', 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
195,0.18125195503234864,0.0019245436888810329,0.04526076316833496,0.0007590220072713667,10,ovo,3,auto,sigmoid,"{'C': 10, 'decision_function_shape': 'ovo', 'degree': 3, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
227,0.17960309982299805,0.0008095641932629021,0.04492659568786621,0.0004172491179295722,10,ovr,3,auto,sigmoid,"{'C': 10, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
226,0.22652730941772461,0.0016235290165118237,0.07771792411804199,0.0010418400720152304,10,ovr,3,auto,rbf,"{'C': 10, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
50,0.21996088027954103,0.000540012142746628,0.07617931365966797,0.00020202450881057178,0.1,ovr,10,auto,rbf,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 10, 'gamma': 'auto', 'kernel': 'rbf'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
58,0.22360501289367676,0.002860745220214674,0.07702407836914063,0.0004407772042599527,0.1,ovr,20,auto,rbf,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 20, 'gamma': 'auto', 'kernel': 'rbf'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
75,0.18271079063415527,0.002139209159670891,0.0454524040222168,0.00039178530536371854,0.5,ovo,5,auto,sigmoid,"{'C': 0.5, 'decision_function_shape': 'ovo', 'degree': 5, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
74,0.22559242248535155,0.0008244078902106441,0.07751173973083496,0.000756543610990929,0.5,ovo,5,auto,rbf,"{'C': 0.5, 'decision_function_shape': 'ovo', 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
219,0.1983480930328369,0.016098367232968556,0.04761018753051758,0.0024295160864397265,10,ovo,20,auto,sigmoid,"{'C': 10, 'decision_function_shape': 'ovo', 'degree': 20, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
218,0.22247714996337892,0.0013271947607531734,0.07653269767761231,0.000392593663063678,10,ovo,20,auto,rbf,"{'C': 10, 'decision_function_shape': 'ovo', 'degree': 20, 'gamma': 'auto', 'kernel': 'rbf'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
202,0.22499022483825684,0.002218838135760032,0.0772895336151123,0.0006779755229479526,10,ovo,5,auto,rbf,"{'C': 10, 'decision_function_shape': 'ovo', 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
203,0.18162803649902343,0.001841484378236193,0.0456967830657959,0.0008077447274592028,10,ovo,5,auto,sigmoid,"{'C': 10, 'decision_function_shape': 'ovo', 'degree': 5, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
67,0.17925601005554198,0.0007918610793324268,0.044562911987304686,0.00017529163048364188,0.5,ovo,3,auto,sigmoid,"{'C': 0.5, 'decision_function_shape': 'ovo', 'degree': 3, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
66,0.22326045036315917,0.002637058478900657,0.07745881080627441,0.0015512394022541012,0.5,ovo,3,auto,rbf,"{'C': 0.5, 'decision_function_shape': 'ovo', 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
211,0.18069424629211425,0.001150629568630157,0.045056819915771484,0.0004659354701605625,10,ovo,10,auto,sigmoid,"{'C': 10, 'decision_function_shape': 'ovo', 'degree': 10, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
59,0.18127918243408203,0.003735168350421362,0.045190286636352536,0.0006108941966643796,0.1,ovr,20,auto,sigmoid,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 20, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
187,0.17970399856567382,0.001249438285041116,0.04453921318054199,0.00017325916036960983,1,ovr,20,auto,sigmoid,"{'C': 1, 'decision_function_shape': 'ovr', 'degree': 20, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
235,0.18065147399902343,0.0012550757044404962,0.044900703430175784,0.00036030518679931874,10,ovr,5,auto,sigmoid,"{'C': 10, 'decision_function_shape': 'ovr', 'degree': 5, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
139,0.1803112506866455,0.0012012823621045151,0.04482259750366211,0.000495595249420952,1,ovo,5,auto,sigmoid,"{'C': 1, 'decision_function_shape': 'ovo', 'degree': 5, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
251,0.17881808280944825,0.0012200738413615923,0.04448809623718262,0.00013319015298073395,10,ovr,20,auto,sigmoid,"{'C': 10, 'decision_function_shape': 'ovr', 'degree': 20, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
91,0.18344836235046386,0.0010417671197571908,0.045759153366088864,0.0008886444718947161,0.5,ovo,20,auto,sigmoid,"{'C': 0.5, 'decision_function_shape': 'ovo', 'degree': 20, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
179,0.17987804412841796,0.0013197854157956537,0.044779205322265626,0.0003968867401362965,1,ovr,10,auto,sigmoid,"{'C': 1, 'decision_function_shape': 'ovr', 'degree': 10, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
42,0.22020416259765624,0.0004438571113131064,0.0762176513671875,0.00020311572671690784,0.1,ovr,5,auto,rbf,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
90,0.2242605209350586,0.001231310321416939,0.07753562927246094,0.0008489894851409983,0.5,ovo,20,auto,rbf,"{'C': 0.5, 'decision_function_shape': 'ovo', 'degree': 20, 'gamma': 'auto', 'kernel': 'rbf'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
178,0.22107381820678712,0.0014794224704919655,0.07634530067443848,0.0001876847409549259,1,ovr,10,auto,rbf,"{'C': 1, 'decision_function_shape': 'ovr', 'degree': 10, 'gamma': 'auto', 'kernel': 'rbf'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
250,0.2213510513305664,0.0007596079627929589,0.07626590728759766,0.0002540739712919022,10,ovr,20,auto,rbf,"{'C': 10, 'decision_function_shape': 'ovr', 'degree': 20, 'gamma': 'auto', 'kernel': 'rbf'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
43,0.17834043502807617,0.00045227515550302574,0.044494104385375974,0.00011171546671664639,0.1,ovr,5,auto,sigmoid,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 5, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
186,0.22181119918823242,0.0008331680791259349,0.07658801078796387,0.00030323936365071687,1,ovr,20,auto,rbf,"{'C': 1, 'decision_function_shape': 'ovr', 'degree': 20, 'gamma': 'auto', 'kernel': 'rbf'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
258,0.2214801788330078,0.0003037095385724113,0.07613468170166016,0.00014959643994402844,50,ovo,3,auto,rbf,"{'C': 50, 'decision_function_shape': 'ovo', 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
243,0.17899742126464843,0.0006314659913692955,0.044545984268188475,0.00015770394033647194,10,ovr,10,auto,sigmoid,"{'C': 10, 'decision_function_shape': 'ovr', 'degree': 10, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
242,0.22161226272583007,0.0004036792928895543,0.0765080451965332,0.0003060888622976314,10,ovr,10,auto,rbf,"{'C': 10, 'decision_function_shape': 'ovr', 'degree': 10, 'gamma': 'auto', 'kernel': 'rbf'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
259,0.17878613471984864,0.000495353316780284,0.044605588912963866,0.0001290237645368545,50,ovo,3,auto,sigmoid,"{'C': 50, 'decision_function_shape': 'ovo', 'degree': 3, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
177,0.0040171146392822266,0.00041666698275839875,0.0,0.0,1,ovr,10,auto,poly,"{'C': 1, 'decision_function_shape': 'ovr', 'degree': 10, 'gamma': 'auto', 'kernel': 'poly'}",,,,,,,,301
145,0.004498767852783203,0.0007381107972226649,0.0,0.0,1,ovo,10,auto,poly,"{'C': 1, 'decision_function_shape': 'ovo', 'degree': 10, 'gamma': 'auto', 'kernel': 'poly'}",,,,,,,,301
217,0.003040647506713867,0.000187330658891861,0.0,0.0,10,ovo,20,auto,poly,"{'C': 10, 'decision_function_shape': 'ovo', 'degree': 20, 'gamma': 'auto', 'kernel': 'poly'}",,,,,,,,301
209,0.004093790054321289,0.0004202306818008766,0.0,0.0,10,ovo,10,auto,poly,"{'C': 10, 'decision_function_shape': 'ovo', 'degree': 10, 'gamma': 'auto', 'kernel': 'poly'}",,,,,,,,301
313,0.0036327362060546873,0.0006862444401699821,0.0,0.0,50,ovr,20,auto,poly,"{'C': 50, 'decision_function_shape': 'ovr', 'degree': 20, 'gamma': 'auto', 'kernel': 'poly'}",,,,,,,,301
113,0.0041806697845458984,0.0001669388435630044,0.0,0.0,0.5,ovr,10,auto,poly,"{'C': 0.5, 'decision_function_shape': 'ovr', 'degree': 10, 'gamma': 'auto', 'kernel': 'poly'}",,,,,,,,301
121,0.003119039535522461,0.0003232976468901549,0.0,0.0,0.5,ovr,20,auto,poly,"{'C': 0.5, 'decision_function_shape': 'ovr', 'degree': 20, 'gamma': 'auto', 'kernel': 'poly'}",,,,,,,,301
81,0.004320716857910157,0.000538553776805928,0.0,0.0,0.5,ovo,10,auto,poly,"{'C': 0.5, 'decision_function_shape': 'ovo', 'degree': 10, 'gamma': 'auto', 'kernel': 'poly'}",,,,,,,,301
241,0.0040552616119384766,0.00042292652338254635,0.0,0.0,10,ovr,10,auto,poly,"{'C': 10, 'decision_function_shape': 'ovr', 'degree': 10, 'gamma': 'auto', 'kernel': 'poly'}",,,,,,,,301
57,0.003107023239135742,0.0002648687015432266,0.0,0.0,0.1,ovr,20,auto,poly,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 20, 'gamma': 'auto', 'kernel': 'poly'}",,,,,,,,301
249,0.0030436992645263674,0.0002973080407932563,0.0,0.0,10,ovr,20,auto,poly,"{'C': 10, 'decision_function_shape': 'ovr', 'degree': 20, 'gamma': 'auto', 'kernel': 'poly'}",,,,,,,,301
153,0.0031332969665527344,0.00042357654382061826,0.0,0.0,1,ovo,20,auto,poly,"{'C': 1, 'decision_function_shape': 'ovo', 'degree': 20, 'gamma': 'auto', 'kernel': 'poly'}",,,,,,,,301
25,0.0033246994018554686,0.00033857853897307886,0.0,0.0,0.1,ovo,20,auto,poly,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 20, 'gamma': 'auto', 'kernel': 'poly'}",,,,,,,,301
185,0.003935813903808594,0.0012195242930462253,0.0,0.0,1,ovr,20,auto,poly,"{'C': 1, 'decision_function_shape': 'ovr', 'degree': 20, 'gamma': 'auto', 'kernel': 'poly'}",,,,,,,,301
17,0.004079866409301758,0.00044972330765885224,0.0,0.0,0.1,ovo,10,auto,poly,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 10, 'gamma': 'auto', 'kernel': 'poly'}",,,,,,,,301
281,0.003069782257080078,0.0001775479707144257,0.0,0.0,50,ovo,20,auto,poly,"{'C': 50, 'decision_function_shape': 'ovo', 'degree': 20, 'gamma': 'auto', 'kernel': 'poly'}",,,,,,,,301
49,0.003994798660278321,0.0004056813740988089,0.0,0.0,0.1,ovr,10,auto,poly,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 10, 'gamma': 'auto', 'kernel': 'poly'}",,,,,,,,301
89,0.0032599449157714845,0.00028242551649828527,0.0,0.0,0.5,ovo,20,auto,poly,"{'C': 0.5, 'decision_function_shape': 'ovo', 'degree': 20, 'gamma': 'auto', 'kernel': 'poly'}",,,,,,,,301
305,0.004034090042114258,0.00040280877573625984,0.0,0.0,50,ovr,10,auto,poly,"{'C': 50, 'decision_function_shape': 'ovr', 'degree': 10, 'gamma': 'auto', 'kernel': 'poly'}",,,,,,,,301
273,0.004108428955078125,0.00043745013345726757,0.0,0.0,50,ovo,10,auto,poly,"{'C': 50, 'decision_function_shape': 'ovo', 'degree': 10, 'gamma': 'auto', 'kernel': 'poly'}",,,,,,,,301
