,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_knn__n_neighbors,param_knn__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2,0.003421640396118164,0.00021784641526929855,0.00468897819519043,0.0007844482712463174,5,uniform,"{'knn__n_neighbors': 5, 'knn__weights': 'uniform'}",0.16129032258064516,0.5868263473053893,0.5780346820809249,0.5780346820809249,0.5606060606060607,0.49295841893078896,0.16605243668267905,1
3,0.0035867691040039062,0.0003689372324414525,0.003794431686401367,0.0004014379011756871,5,distance,"{'knn__n_neighbors': 5, 'knn__weights': 'distance'}",0.16129032258064516,0.5868263473053893,0.5780346820809249,0.5780346820809249,0.5606060606060607,0.49295841893078896,0.16605243668267905,1
0,0.003359365463256836,0.00041190181834263085,0.0045413970947265625,0.0004067093644830178,3,uniform,"{'knn__n_neighbors': 3, 'knn__weights': 'uniform'}",0.2222222222222222,0.5647058823529413,0.5895953757225433,0.5780346820809249,0.4923076923076923,0.48937317093726473,0.13781045832197067,3
1,0.0036696434020996095,0.00048620084413915674,0.004198455810546875,0.0006589338242289496,3,distance,"{'knn__n_neighbors': 3, 'knn__weights': 'distance'}",0.2222222222222222,0.5647058823529413,0.5895953757225433,0.5780346820809249,0.4923076923076923,0.48937317093726473,0.13781045832197067,3
5,0.0035162448883056642,0.0003798468580410065,0.0040400028228759766,0.0006824146832876912,10,distance,"{'knn__n_neighbors': 10, 'knn__weights': 'distance'}",0.1090909090909091,0.5680473372781065,0.5780346820809249,0.5780346820809249,0.5625,0.47914152210617306,0.18512160877688916,5
6,0.003343629837036133,0.0003000606094258748,0.004741954803466797,0.00036134244770220204,15,uniform,"{'knn__n_neighbors': 15, 'knn__weights': 'uniform'}",0.0,0.5625000000000001,0.5862068965517241,0.5780346820809249,0.6,0.4653483157265298,0.23299081291141477,6
7,0.0035336494445800783,0.000463301112651518,0.004889774322509766,0.000534270308069621,15,distance,"{'knn__n_neighbors': 15, 'knn__weights': 'distance'}",0.0,0.5625000000000001,0.5862068965517241,0.5780346820809249,0.6,0.4653483157265298,0.23299081291141477,6
4,0.003225564956665039,0.00033552930491606206,0.004563713073730468,0.00034412675996274897,10,uniform,"{'knn__n_neighbors': 10, 'knn__weights': 'uniform'}",0.0,0.5751633986928105,0.5780346820809249,0.5780346820809249,0.5714285714285714,0.4605322668566464,0.23027891381407375,8
