,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
5,0.0009059429168701172,9.997563950161088e-05,0.004008769989013672,0.0003748409287974274,10,distance,"{'n_neighbors': 10, 'weights': 'distance'}",0.619718309859155,0.5986394557823129,0.593103448275862,0.6762589928057553,0.704,0.638344041344617,0.044087031427650844,1
2,0.0009980201721191406,6.897594125354078e-05,0.005362987518310547,0.0007324198881758127,5,uniform,"{'n_neighbors': 5, 'weights': 'uniform'}",0.6099290780141844,0.6438356164383562,0.6197183098591549,0.6187050359712231,0.6825396825396826,0.6349455445645203,0.026327482759755334,2
3,0.0010271072387695312,9.609647088776924e-05,0.004199600219726563,0.001053082633600602,5,distance,"{'n_neighbors': 5, 'weights': 'distance'}",0.6099290780141844,0.6438356164383562,0.6197183098591549,0.6187050359712231,0.6825396825396826,0.6349455445645203,0.026327482759755334,2
0,0.0009992599487304687,0.00016106747515900316,0.004834461212158203,0.0006004970974448217,3,uniform,"{'n_neighbors': 3, 'weights': 'uniform'}",0.6029411764705882,0.6428571428571429,0.6567164179104479,0.6376811594202899,0.6178861788617885,0.6316164151040515,0.018994388239035175,4
1,0.0011252403259277345,0.0001867013618912298,0.004374933242797851,0.00029877919256831453,3,distance,"{'n_neighbors': 3, 'weights': 'distance'}",0.6029411764705882,0.6428571428571429,0.6567164179104479,0.6376811594202899,0.6178861788617885,0.6316164151040515,0.018994388239035175,4
6,0.0008265495300292969,3.208139705251016e-05,0.004647159576416015,0.000640727893982663,15,uniform,"{'n_neighbors': 15, 'weights': 'uniform'}",0.6122448979591837,0.5972222222222222,0.6133333333333333,0.6666666666666667,0.6562499999999999,0.6291434240362811,0.027192802263993694,6
7,0.0009242057800292969,8.52120943189989e-05,0.004276657104492187,0.0004277214849781445,15,distance,"{'n_neighbors': 15, 'weights': 'distance'}",0.6122448979591837,0.5972222222222222,0.6133333333333333,0.6666666666666667,0.6562499999999999,0.6291434240362811,0.027192802263993694,6
4,0.0008273601531982421,7.977891798790903e-05,0.004636621475219727,0.0003302859517898897,10,uniform,"{'n_neighbors': 10, 'weights': 'uniform'}",0.6330935251798561,0.5942028985507246,0.5899280575539568,0.6717557251908396,0.6140350877192983,0.6206030588389351,0.029845165223291864,8
